Proteins,ECC,CC,GO,SubCell
YDL246C,0,0,0,0
YER045C,0,0,0,0
YOR340C,0,0,0,0
YGR283C,0,0,0,0
YML067C,0,0,0,0
YOR136W,0,0,0,0
YOR096W,0,0,0,0
YFL002W-B,0,0,0,0
YLR058C,0,0,0,0
YML125C,0,0,0,0
YLR165C,0,0,0,0
YMR204C,0,0,0,0
YGR069W,0,0,0,0
YGL113W,0.038579628,0.166666667,0.004859893,0
YOR127W,0.004189302,0.333333333,0.001428163,0
YBL049W,0,0,0,0
YGR289C,0,0,0,0
YBR056W,0.022802954,0.333333333,0.001428163,0
YLR287C,0,0,0,0
YDR040C,0,0,0,0
YKL043W,0,0,0,0
YMR073C,0.084117565,1,0,0
YCR092C,0.017228899,0.133333333,0,0
YKL012W,0.081077171,0.19047619,0.002106541,0
YMR309C,0.037279367,0.133333333,0.011829953,0
YNL041C,0,0,0,0
YPL133C,0.151006232,0.6,0.001846425,0
YOL021C,0,0,0,0
YJR051W,0,0,0,0
YJL011C,0,0,0,0
YBR279W,0.301704959,0.904761905,0.006355327,0
YDR301W,0,0,0,0
YBL091C,0,0,0,0
YER056C-A,0,0,0,0
YDR456W,0,0,0,0
YKR006C,0.020181925,0.333333333,0.000678378,0
YGR080W,0.010084967,0.066666667,0.000585547,0
YDR260C,0,0,0,0
YER137C,0,0,0,0
YOR150W,0,0,0,0
YPL004C,0,0,0,0
YPL025C,0.002095646,0.1,0.000457012,0
YIL040W,0.10818735,0.666666667,0,0
YNL030W,0.020269293,0.047619048,0.000326437,0
YOR117W,0,0,0,0
YCR100C,0,0,0,0
YBL080C,0.01527794,0.714285714,0.003427025,0
YDR276C,0,0,0,0
YFR001W,0.131838993,0.244444444,0.00664096,0
YGL019W,0.038190455,0.041666667,0.002665905,0
YJL203W,0.080477247,0.041871921,0.005657598,0
YBR160W,0.013547638,0.095238095,0.002999143,0
YPR017C,0.00322466,0.001057082,0.000257069,0
YGL070C,0.017904542,0.2,0.001387359,0
YJL053W,0,0,0,0
YDL026W,0,0,0,0
YOR153W,0,0,0,0
YOR003W,0.133579177,0.111827957,0.010319501,0
YIL034C,0.014198568,0.666666667,0.009235457,0
YBR255W,0,0,0,0
YCR022C,0,0,0,0
YFL015C,0,0,0,0
YHR212C,0,0,0,0
YBR008C,0,0,0,0
YAL038W,0,0,0,0
YNR074C,0.021958401,0.066666667,0.000249929,0
YPR110C,0,0,0,0
YML012W,0.061018871,0.121212121,0.012624964,0
YBR103W,0,0,0,0
YJR087W,0.093238747,0.4,0.004927164,0.025
YKL058W,0,0,0,0
YDL224C,0,0,0,0
YHR148W,0.02837701,0.1,0.000623199,0
YBR060C,0,0,0,0
YKR070W,0.132565018,0.437908497,0.009076728,0
YFR019W,0,0,0,0
YER140W,0,0,0,0
YOR378W,0,0,0,0
YIR010W,0,0,0,0
YBR296C,0.029559385,0.166666667,0,0
YLR006C,0.061483522,0.5,0,0
YHR186C,0,0,0,0
YFL002C,0,0,0,0
YDR421W,0.023192749,0.166666667,0,0
YER099C,0,0,0,0
YOR221C,0.065875202,0.5,0.001678308,0
YMR146C,0,0,0,0
YDR211W,0,0,0,0
YMR058W,0,0,0,0
YCR099C,0,0,0,0
YBR068C,0,0,0,0
YLL051C,0,0,0,0
YOR007C,0,0,0,0
YBL109W,0,0,0,0
YLR385C,0,0,0,0
YKR005C,0,0,0,0
YHR137W,0,0,0,0
YOL136C,0,0,0,0
YNL226W,0,0,0,0
YGL139W,0,0,0,0
YMR118C,0,0,0,0
YIL049W,0,0,0,0
YDL012C,0,0,0,0
YMR215W,0.002083233,0.1,0.000573862,0
YJL036W,0,0,0,0
YMR205C,0,0,0,0
YHR034C,0,0,0,0
YCL023C,0,0,0,0
YIL042C,0,0,0,0
YPR099C,0,0,0,0
YBL022C,0,0,0,0
YLR390W-A,0.010091769,0.333333333,0.001220431,0
YBL062W,0.044592444,0.333333333,0.000342759,0
YOR204W,0,0,0,0
YGR206W,0,0,0,0
YER043C,0.032584424,0.3,0.003522803,0
YLR284C,0,0,0,0
YLR457C,0,0,0,0
YKL038W,0,0,0,0
YOL156W,0.000987725,1,0.000595068,0
YDL170W,0,0,0,0
YGR177C,0,0,0,0
YIR012W,0,0,0,0
YGL259W,0,0,0,0
YGR077C,0,0,0,0
YEL046C,0,0,0,0
YBR149W,0,0,0,0
YLR283W,0.01302391,0.2,0.000415466,0
YMR290C,0,0,0,0
YGR211W,0,0,0,0
YPL056C,0,0,0,0
YNL009W,0,0,0,0
YMR057C,0,0,0,0
YOR171C,0,0,0,0
YNL260C,0,0,0,0
YIR033W,0,0,0,0
YJL088W,0,0,0,0
YBR223C,0,0,0,0
YBR266C,0,0,0,0
YJR121W,0.022802954,1,0.000571265,0
YOR270C,0,0,0,0
YER178W,0,0,0,0
YDL168W,0,0,0,0
YGR278W,0,0,0,0
YLR443W,0,0,0,0
YIL134W,0,0,0,0
YLR434C,0,0,0,0
YOL111C,0,0,0,0
YNL208W,0,0,0,0
YPL283C,0.009359995,0.19047619,0.001069731,0
YOR068C,0,0,0,0
YOR065W,0,0,0,0
YPL150W,0,0,0,0
YJL067W,0,0,0,0
YDR512C,0,0,0,0
YBL089W,0,0,0,0
YFL023W,0,0,0,0
YDR371W,0.164106184,0.05410628,0.022264047,0
YJL124C,0.059963325,0.058333333,0.000595068,0
YER165W,0,0,0,0
YBL107C,0,0,0,0
YJL134W,0,0,0,0
YNL112W,0,0,0,0
YKL222C,0,0,0,0
YOR289W,0,0,0,0
YPR065W,0.440874665,0.226381462,0.053896166,0
YOR144C,0,0,0,0
YOR032C,0,0,0,0
YJL131C,0,0,0,0
YGR284C,0,0,0,0
YLR420W,0,0,0,0
YNL327W,0,0,0,0
YLR001C,0,0,0,0
YML018C,0,0,0,0
YCR016W,0.116336467,0.25,0.003685455,0
YMR197C,0.053206894,0.333333333,0,0
YBR009C,0,0,0,0
YGL036W,0,0,0,0
YDR184C,0,0,0,0
YJR020W,0,0,0,0
YIL074C,0,0,0,0
YPL156C,0,0,0,0
YNL217W,0,0,0,0
YOR363C,0,0,0,0
YDR326C,0,0,0,0
YER058W,0,0,0,0
YLR099C,0,0,0,0
YKR014C,0,0,0,0
YDL151C,0.070942525,0.3,0.000856898,0
YDR212W,0.018273075,0.066666667,0,0
YDR299W,0,0,0,0
YLR181C,0.018073813,0.054945055,0.001553585,0
YPR165W,0,0,0,0
YDL076C,0,0,0,0
YNL326C,0,0,0,0
YDR233C,0,0,0,0
YMR278W,0,0,0,0
YNL091W,0,0,0,0
YBR146W,0,0,0,0
YKL212W,0,0,0,0
YEL016C,0.00286781,0.3,0.00131391,0
YNL166C,0,0,0,0
YHR033W,0.110355039,0.194444444,0.002646863,0.025
YNL070W,0,0,0,0
YNL204C,0.064535251,0.0995671,0.021904688,0
YPR119W,0,0,0,0
YLR243W,0,0,0,0
YMR314W,0.004039639,0.095238095,0,0
YDR203W,0,0,0,0
YBR157C,0,0,0,0
YAL066W,0.05675402,0.2,0.001513853,0
YJR102C,0,0,0,0
YDL164C,0,0,0,0
YNL279W,0,0,0,0
YLR334C,0.00547718,0.066666667,0.000684263,0
YMR025W,0.054473724,0.142857143,0.000799771,0
YBR045C,0.012246031,0.1,0,0
YOR329C,0,0,0,0
YJR025C,0,0,0,0
YMR014W,0,0,0,0
YDR152W,0,0,0,0
YNL219C,0,0,0,0
YPR188C,0,0,0,0
YOR352W,0,0,0,0
YNR027W,0.179615678,0.666666667,0.00489452,0
YDL005C,0,0,0,0
YGR228W,0,0,0,0
YJL117W,0.050446443,0.127272727,0.006406333,0.028125
YKL068W,0,0,0,0
YCR028C-A,0,0,0,0
YEL019C,0,0,0,0
YBR197C,0,0,0,0
YLR221C,0,0,0,0
YBR014C,0.031389252,0.083333333,0,0
YDR228C,0,0,0,0
YNL235C,0,0,0,0
YDL041W,0,0,0,0
YOL036W,0,0,0,0
YBL102W,0.036128138,0.066666667,0.000627939,0
YGL207W,0,0,0,0
YJR042W,0.037517681,0.333333333,0.000975912,0
YBR102C,0.038973911,0.022167488,0.002262392,0
YJR057W,0.189724009,0.219373219,0.013137508,0
YOR269W,0.004532839,1,0.000798644,0
YDL178W,0.010818138,0.095238095,0.000972449,0
YBR260C,0,0,0,0
YNL069C,0.099535068,0.151515152,0.004059724,0
YDR103W,0.035471262,0.166666667,0.000285633,0
YNL151C,0,0,0,0
YCR073C,0,0,0,0
YOR134W,0,0,0,0
YIR026C,0,0,0,0
YML091C,0.007347327,1,0.000595068,0.025
YNR010W,0,0,0,0
YBL097W,0,0,0,0
YHR025W,0,0,0,0
YMR180C,0,0,0,0
YHL022C,0,0,0,0
YLL015W,0,0,0,0
YJL160C,0.033893808,0.571428571,0.010044749,0
YNL051W,0.041039597,0.3,0,0
YMR200W,0,0,0,0
YNR011C,0.068897328,0.238095238,0,0
YIL109C,0,0,0,0
YKL095W,0,0,0,0
YPL038W,0.013219104,0.047619048,0.000285633,0
YBR112C,0,0,0,0
YDR095C,0,0,0,0
YCR050C,0.001177546,0.333333333,0,0
YGL151W,0,0,0,0
YGR046W,0,0,0,0
YPL060W,0,0,0,0
YIL028W,0,0,0,0
YNR025C,0.013219104,1,0,0
YOR333C,0,0,0,0
YLR012C,0.046502435,0.266666667,0.000572626,0
YLR313C,0,0,0,0
YMR002W,0,0,0,0
YOL093W,0.000873544,1,0,0
YGR019W,0,0,0,0
YDR431W,0,0,0,0
YEL047C,0.004982868,0.1,0.001237742,0
YLR398C,0,0,0,0
YJR015W,0,0,0,0
YDR298C,0,0,0,0
YNL170W,0,0,0,0
YLR204W,0.033207695,0.142857143,0.003509201,0
YHR004C,0.014700056,0.25,0.008922054,0
YKL101W,0,0,0,0
YKL024C,0.007567203,1,0,0
YKL152C,0,0,0,0
YGL045W,0,0,0,0
YKL183W,0,0,0,0
YIL158W,0,0,0,0
YML070W,0,0,0,0
YOR282W,0,0,0,0
YDR077W,0,0,0,0
YHR022C,0,0,0,0
YER120W,0,0,0,0
YDR305C,0.009630207,0.1,0,0
YNL330C,0.004363528,0.047619048,0,0
YJR083C,0.012468686,1,0.000578066,0
YFL012W,0,0,0,0
YNR075W,0,0,0,0
YKR050W,0,0,0,0
YNR005C,0,0,0,0
YMR207C,0,0,0,0
YOL095C,0,0,0,0
YIR027C,0,0,0,0
YOL075C,0,0,0,0
YBR028C,0,0,0,0
YBR212W,0.015962068,0.035714286,0.000175774,0
YGL122C,0,0,0,0
YER152C,0,0,0,0
YML122C,0,0,0,0
YBL019W,0.016583967,0.166666667,0,0
YER079W,0,0,0,0
YER087C-A,0.309972766,0.257309942,0.011288385,0.325
YKR068C,0.004039639,0.666666667,0.001428163,0
YDR202C,0,0,0,0
YGL026C,0,0,0,0
YMR125W,0,0,0,0
YER052C,0,0,0,0
YGL098W,0,0,0,0
YLR220W,0.231800728,0.476190476,0.011129354,0
YNL147W,0,0,0,0
YLR014C,0,0,0,0
YBR161W,0.044665128,0.476190476,0.004341617,0
YLR264W,0,0,0,0
YGL245W,0,0,0,0
YHR063C,0.125229424,0.476190476,0.002886288,0.15
YLR314C,0,0,0,0
YHR136C,0,0,0,0
YLR056W,0.024323151,0.1,0.000714082,0
YDR078C,0,0,0,0
YER132C,0.029559385,1,0.000618871,0
YHR072W-A,0,0,0,0
YCL074W,0.208768091,0.083256244,0.031297511,0
YBR164C,0,0,0,0
YGR141W,0,0,0,0
YMR267W,0,0,0,0
YLL026W,0,0,0,0
YBR272C,0,0,0,0
YLR143W,0,0,0,0
YDR191W,0.011368994,0.047619048,0.000589401,0
YMR001C,0,0,0,0
YGL055W,0,0,0,0
YPL215W,0,0,0,0
YHR070W,0,0,0,0
YDL121C,0,0,0,0
YOR219C,0.014976755,1,0.000714082,0
YMR029C,0,0,0,0
YKR021W,0,0,0,0
YPR122W,0,0,0,0
YJR063W,0,0,0,0
YOR082C,0,0,0,0
YDR343C,0,0,0,0
YNR006W,0,0,0,0
YDL172C,0,0,0,0
YPR008W,0,0,0,0
YOR325W,0,0,0,0
YKL033W,0,0,0,0
YPL259C,0,0,0,0
YCL025C,0.017710893,0.054545455,0.000938107,0
YOR014W,0,0,0,0
YDR323C,0,0,0,0
YBR145W,0,0,0,0
YHR165C,0.092948376,0.314285714,0.022874417,0
YDR245W,0.055436812,0.142857143,0.000580786,0
YBR126C,0,0,0,0
YIL133C,0,0,0,0
YML123C,0.058503745,0.095588235,0.010806436,0
YGL027C,0,0,0,0
YLR399C,0.220966517,0.233333333,0.036006989,0
YDR332W,0,0,0,0
YJL094C,0,0,0,0
YGR259C,0,0,0,0
YER041W,0,0,0,0
YCL065W,0.01300613,0.027777778,0.000571265,0
YDR084C,0,0,0,0
YML114C,0.06334154,0.142857143,0.001213939,0
YPL049C,0.006689756,1,0.000253896,0
YHR052W,0,0,0,0
YOL102C,0.001650039,0.1,0,0
YPL102C,0.063848272,0.3,0.000952109,0
YOR208W,0.025636357,0.535714286,0.00742645,0
YOR266W,0,0,0,0
YER013W,0,0,0,0
YCL014W,0,0,0,0
YDR022C,0.033894762,0.142857143,0.001285347,0
YDR425W,0.002364751,0.1,0.000952109,0
YBR215W,0,0,0,0
YJR052W,0.002021155,0.1,0.000380844,0
YPR018W,0,0,0,0
YAL056C-A,0,0,0,0
YDL052C,0,0,0,0
YAR047C,0,0,0,0
YDR042C,0.032024599,0.153846154,0.005052051,0
YLR087C,0,0,0,0
YLR215C,0.108555263,0.275,0.027111302,0
YLR210W,0,0,0,0
YBR144C,0,0,0,0
YOR380W,0,0,0,0
YLR369W,0,0,0,0
YPL147W,0,0,0,0
YBR123C,0,0,0,0
YML079W,0.248948494,0.294871795,0.004139634,0.15
YKR002W,0,0,0,0
YGR244C,0,0,0,0
YEL054C,0,0,0,0
YGL184C,0,0,0,0
YLR433C,0,0,0,0
YEL013W,0,0,0,0
YLR011W,0,0,0,0
YGR083C,0.082175091,0.266666667,0,0
YPL180W,0,0,0,0
YLR426W,0.110844297,0.25,0.003227649,0
YNL333W,0,0,0,0
YPL280W,0,0,0,0
YCL022C,0,0,0,0
YLR088W,0.209551337,0.316017316,0.018847449,0
YLR337C,0,0,0,0
YBL081W,0,0,0,0
YLL022C,0,0,0,0
YPL088W,0,0,0,0
YPL074W,0.022707909,0.016666667,0.002808721,0
YCL027W,0,0,0,0
YGR086C,0,0,0,0
YPR054W,0.003049284,0.1,0,0
YBL023C,0,0,0,0
YDL204W,0,0,0,0
YHR102W,0,0,0,0
YCR047C,0.060695271,0.3,0.001263585,0
YJL173C,0,0,0,0
YDL069C,0,0,0,0
YCL008C,0.058960699,0.075,0.00795691,0
YGR120C,0.503522252,0.712121212,0.011163477,0
YOR249C,0,0,0,0
YGL079W,0,0,0,0
YER169W,0,0,0,0
YFL022C,0,0,0,0
YPR014C,0,0,0,0
YKR074W,0,0,0,0
YBR194W,0,0,0,0
YPR096C,0,0,0,0
YFL055W,0,0,0,0
YNR033W,0,0,0,0
YER087W,0,0,0,0
YDR370C,0,0,0,0
YGR017W,0.227127658,0.25,0.010758254,0
YMR109W,0.035471262,0.133333333,0.000573862,0
YPL105C,0.077955315,0.155555556,0.002513568,0
YGL237C,0,0,0,0
YGL024W,0,0,0,0
YOL001W,0.044930266,0.666666667,0,0
YIL147C,0,0,0,0
YER102W,0.028015565,0.043956044,0.001913739,0
YDL065C,0,0,0,0
YPR157W,0,0,0,0
YIL131C,0,0,0,0
YPL097W,0,0,0,0
YOR067C,0,0,0,0
YNL180C,0,0,0,0
YJR009C,0,0,0,0
YCL017C,0,0,0,0
YDL059C,0,0,0,0
YPL257W-B,0.085009726,0.047348485,0.012526642,0
YBL105C,0,0,0,0
YPL048W,0,0,0,0
YCL050C,0,0,0,0
YMR041C,0.061285081,0.138888889,0.003223569,0
YER107C,0,0,0,0
YFR013W,0.00252144,0.1,0,0
YKL143W,0,0,0,0
YGL074C,0,0,0,0
YOR059C,0,0,0,0
YLR451W,0,0,0,0
YNR009W,0.044850255,0.033333333,0.000603909,0
YER133W,0,0,0,0
YJL142C,0.008428215,0.047619048,0.000952109,0
YKL061W,0.046354491,0.666666667,0,0
YJL113W,0,0,0,0
YGR221C,0.001600408,0.066666667,0.000457012,0
YHR058C,0,0,0,0
YMR316C-B,0,0,0,0
YNL141W,0,0,0,0
YGR099W,0.031674086,0.107142857,0.001266305,0
YIL004C,0,0,0,0
YFL034C-B,0.119481798,0.252747253,0.003292813,0
YJL154C,0,0,0,0
YER180C-A,0.001878356,0.066666667,0,0
YPR032W,0,0,0,0
YEL023C,0,0,0,0
YAR033W,0,0,0,0
YNL105W,0.002299052,0.2,0.001287202,0
YIL076W,0.003544265,0.666666667,0.001809007,0
YER139C,0,0,0,0
YOR377W,0,0,0,0
YOL153C,0.026767786,0.166666667,0.006512425,0
YOR275C,0,0,0,0
YOR307C,0,0,0,0
YML027W,0.007567203,0.1,0,0
YBL093C,0.230013595,0.276190476,0.011754578,0
YHR031C,0,0,0,0
YDR432W,0,0,0,0
YMR285C,0.147220883,0.142857143,0.013373992,0.15
YHR107C,0,0,0,0
YMR051C,0,0,0,0
YBR046C,0,0,0,0
YFL020C,0,0,0,0
YKL145W,0,0,0,0
YOR105W,0.051476779,0.164835165,0.009035514,0
YDL020C,0,0,0,0
YHR003C,0,0,0,0
YIL014W,0,0,0,0
YLR255C,0.008916093,0.4,0.000342759,0
YLL001W,0.142394041,0.5,0.015233743,0.05625
YOR368W,0,0,0,0
YJR021C,0,0,0,0
YDR361C,0,0,0,0
YCR027C,0,0,0,0
YIL010W,0,0,0,0
YNL320W,0,0,0,0
YHL021C,0,0,0,0
YNL323W,0,0,0,0
YMR079W,0,0,0,0
YJL096W,0.007090241,0.025641026,0.000380844,0
YJR070C,0.002859604,0.107142857,0,0
YPR050C,0.01896147,0.222222222,0.003774432,0
YDL033C,0,0,0,0
YDL138W,0,0,0,0
YIL145C,0,0,0,0
YKL102C,0,0,0,0
YOR257W,0,0,0,0
YMR018W,0,0,0,0
YMR280C,0,0,0,0
YNL212W,0,0,0,0
YPL220W,0,0,0,0
YOR209C,0,0,0,0
YMR091C,0,0,0,0
YNL321W,0,0,0,0
YNL068C,0.013219104,1,0.000285633,0
YDR043C,0.045605909,0.333333333,0.000342759,0
YLR340W,0.058882296,0.5,0.001877015,0
YMR129W,0.298915524,0.720588235,0.066481005,0
YLR381W,0,0,0,0
YDR530C,0,0,0,0
YBR021W,0,0,0,0
YIL137C,0,0,0,0
YCL049C,0,0,0,0
YOR060C,0,0,0,0
YIL054W,0.022308482,0.238095238,0.004698658,0
YPR120C,0,0,0,0
YBR277C,0,0,0,0
YOL101C,0,0,0,0
YLR329W,0.161140878,0.016341213,0.067470766,0
YLR262C,0,0,0,0
YGR242W,0,0,0,0
YPR033C,0,0,0,0
YCR039C,0,0,0,0
YMR179W,0,0,0,0
YCL076W,0,0,0,0
YNL003C,0,0,0,0
YBR025C,0,0,0,0
YCL033C,0,0,0,0
YML108W,0,0,0,0
YNL020C,0.102049075,0.196969697,0.001209178,0
YGR140W,0,0,0,0
YJL001W,0,0,0,0
YIL123W,0,0,0,0
YJL068C,0.133017234,0.1,0.005451818,0
YLR362W,0,0,0,0
YDR073W,0.230299861,0.485380117,0.018113741,0
YPL155C,0,0,0,0
YNL202W,0.088873121,0.208791209,0.00363819,0
YDR386W,0.039271755,0.2,0,0
YGR167W,0,0,0,0
YGR213C,0,0,0,0
YLR366W,0,0,0,0
YGR187C,0,0,0,0
YGL013C,0.062612153,0.2,0.001102138,0
YHR172W,0.018508723,0.2,0.001428163,0
YDR279W,0.11021428,0.285714286,0.002126377,0
YOL139C,0.003713919,0.1,0.000573862,0
YBL001C,0,0,0,0
YDR287W,0,0,0,0
YDR275W,0.003514053,0.333333333,0,0
YER025W,0,0,0,0
YNL128W,0,0,0,0
YBR261C,0,0,0,0
YJL089W,0,0,0,0
YLR448W,0,0,0,0
YFR026C,0,0,0,0
YNL173C,0,0,0,0
YDR002W,0.029079411,0.133333333,0,0
YMR139W,0.042168595,0.236363636,0.007800492,0
YGL168W,0,0,0,0
YKL069W,0.422394549,0.557971014,0.341616681,0
YGR188C,0,0,0,0
YNR022C,0.079613278,0.5,0,0
YEL002C,0,0,0,0
YOR393W,0,0,0,0
YMR119W,0.099138279,0.222222222,0.004248786,0
YDR468C,0,0,0,0
YMR141C,0,0,0,0
YOR037W,0,0,0,0
YNL058C,0,0,0,0
YKL175W,0,0,0,0
YAR002C-A,0.111818932,0.25,0,0
YGR116W,0,0,0,0
YHL001W,0,0,0,0
YJR024C,0,0,0,0
YJL153C,0.01347358,0.166666667,0,0
YPR025C,0,0,0,0
YCL007C,0,0,0,0
YLR172C,0,0,0,0
YER090W,0,0,0,0
YML101C,0,0,0,0
YNR038W,0,0,0,0
YNL246W,0,0,0,0
YLL019C,0,0,0,0
YHR043C,0,0,0,0
YBL094C,0,0,0,0
YJL008C,0,0,0,0
YPL255W,0,0,0,0
YOR141C,0.004039639,0.2,0.00061207,0
YMR054W,0,0,0,0
YLR273C,0.041383139,0.333333333,0.001303657,0
YMR284W,0,0,0,0
YLR097C,0,0,0,0
YPR116W,0,0,0,0
YLR397C,0,0,0,0
YBR106W,0.259758783,0.422222222,0.004572843,0.15
YLR277C,0,0,0,0
YPR154W,0.007267368,0.266666667,0.002081038,0
YLR384C,0,0,0,0
YMR075W,0.025578162,0.214285714,0.004206281,0
YGL167C,0,0,0,0
YPR080W,0,0,0,0
YNL012W,0,0,0,0
YPL118W,0,0,0,0
YGL051W,0,0,0,0
YBR101C,0,0,0,0
YNL037C,0.023647508,0.066666667,0.001713796,0
YNL099C,0,0,0,0
YHR085W,0,0,0,0
YJL158C,0,0,0,0
YMR151W,0,0,0,0
YKR022C,0,0,0,0
YBR083W,0.003296711,0.333333333,0,0
YML128C,0,0,0,0
YJL166W,0,0,0,0
YML013W,0.014864148,0.166666667,0.001142531,0
YPL151C,0,0,0,0
YDR455C,0.046021689,0.064102564,0.003379987,0
YGR009C,0,0,0,0
YOL088C,0.096922352,0.183333333,0.002993476,0
YJR112W,0,0,0,0
YPL041C,0.030293891,0.133333333,0.001856612,0
YMR068W,0,0,0,0
YPL200W,0.031973582,0.288888889,0.003872518,0
YAL002W,0,0,0,0
YKL093W,0.353930813,0.066139241,0.053931161,0
YNL271C,0.006334154,1,0.000326437,0
YOL077C,0.082766279,1,0.000685518,0
YML100W,0,0,0,0
YBR242W,0,0,0,0
YFL061W,0.047295017,0.333333333,0.000249929,0
YLL009C,0,0,0,0
YMR242C,0,0,0,0
YFR049W,0,0,0,0
YGR064W,0,0,0,0
YOR210W,0.793744862,0.475975976,0.107145499,0
YOR349W,0.317987645,0.111008326,0.038030136,0
YNL322C,0,0,0,0
YJL065C,0,0,0,0
YPR197C,0,0,0,0
YJR008W,0.002516188,0.1,0.000476054,0
YLR377C,0,0,0,0
YJL064W,0.10818735,0.666666667,0,0
YNL031C,0.009531187,0.19047619,0.001580047,0
YKL032C,0.147235105,0.388888889,0.002770516,0
YDR507C,0.071664123,0.257575758,0.007941042,0
YHL031C,0,0,0,0
YJL071W,0,0,0,0
YNL007C,0,0,0,0
YDR529C,0,0,0,0
YPL214C,0,0,0,0
YCL039W,0,0,0,0
YJL101C,0,0,0,0
YOR121C,0,0,0,0
YDL186W,0.033782155,0.023809524,0,0
YGL044C,0,0,0,0
YHL024W,0.03045966,0.5,0.001373757,0.15
YDR308C,0.029634269,0.083333333,0.001573247,0
YER157W,0.001778779,0.166666667,0,0
YNL206C,0,0,0,0
YJR044C,0,0,0,0
YOL154W,0,0,0,0
YAL049C,0,0,0,0
YLR248W,0,0,0,0
YKL001C,0,0,0,0
YER059W,0,0,0,0
YOL063C,0,0,0,0
YMR150C,0,0,0,0
YNL109W,0.003350659,0.2,0.003141959,0
YDR359C,0.029559385,0.2,0.001111927,0
YAL009W,0.794302622,0.109380408,0.25865127,0
YPR135W,0,0,0,0
YGR091W,0,0,0,0
YOR215C,0,0,0,0
YBR187W,0,0,0,0
YDL099W,0,0,0,0
YJL127C,0,0,0,0
YNR068C,0.092619408,0.380952381,0.001648509,0
YDL159W,0.019645622,0.333333333,0,0
YIL068C,0.006334154,0.333333333,0,0
YAL025C,0.081077171,0.19047619,0.001999429,0
YBR091C,0,0,0,0
YER144C,0.01306836,0.166666667,0.000651329,0
YLR372W,0,0,0,0
YCR008W,0,0,0,0
YKL039W,0,0,0,0
YKL098W,0,0,0,0
YNL107W,0,0,0,0
YMR202W,0.043054774,0.142857143,0.00118992,0
YIL033C,0,0,0,0
YPR001W,0.029545842,0.107142857,0,0
YGR241C,0.01167192,0.2,0.000880701,0
YGL175C,0,0,0,0
YLR249W,0,0,0,0
YGR181W,0,0,0,0
YIL027C,0,0,0,0
YAR066W,0,0,0,0
YMR005W,0,0,0,0
YPR004C,0.039018389,0.107142857,0.000571265,0
YDR142C,0.019946599,0.021052632,0.002927735,0
YHR152W,0,0,0,0
YDR205W,0,0,0,0
YPL073C,0,0,0,0
YIL044C,0.097843288,0.222222222,0.004884319,0
YGL198W,0,0,0,0
YFR009W,0,0,0,0
YHR036W,0,0,0,0
YLR430W,0,0,0,0
YDL212W,0,0,0,0
YIL163C,0.504345723,0.462962963,0.117871084,0
YPL241C,0.009594851,0.476190476,0.001355055,0
YGL253W,0.087925735,0.166666667,0.001197844,0
YNL088W,0,0,0,0
YER026C,0.088761178,0.305555556,0.002522588,0
YOR290C,0,0,0,0
YHR193C,0,0,0,0
YGL222C,0,0,0,0
YKL005C,0,0,0,0
YLR419W,0,0,0,0
YDR314C,0,0,0,0
YKR023W,0,0,0,0
YER089C,0,0,0,0
YGR133W,0,0,0,0
YJR139C,0.058115999,0.085714286,0.001679792,0
YDL160C,0,0,0,0
YCR041W,0,0,0,0
YOR114W,0,0,0,0
YAL029C,0.039823859,0.006792059,0.012996287,0
YLR288C,0,0,0,0
YNL286W,0,0,0,0
YDR012W,0,0,0,0
YNL199C,0.141350043,0.283333333,0.028563268,0
YML085C,0,0,0,0
YNL157W,0,0,0,0
YKL104C,0.104443162,0.151515152,0.005355613,0
YGL161C,0,0,0,0
YLR124W,0.01233783,1,0,0
YLL040C,0,0,0,0
YOR190W,0,0,0,0
YLR294C,0.007619408,0.19047619,0.002830824,0
YGL020C,0,0,0,0
YLR126C,0.36588527,0.09585038,0.025555119,0
YBR023C,0.35766981,0.31372549,0.008843732,0
YFR036W,0,0,0,0
YBL018C,0,0,0,0
YHR013C,0,0,0,0
YBL040C,0.053538891,1,0.001928021,0
YDR498C,0.008737789,0.333333333,0.001740999,0
YDR218C,0,0,0,0
YIL138C,0,0,0,0
YJL044C,0,0,0,0
YOL140W,0,0,0,0
YPL261C,0.033409386,0.142857143,0.001999429,0
YLR328W,0,0,0,0
YIL078W,0,0,0,0
YNL146W,0,0,0,0
YMR160W,0.008519394,0.2,0.002443746,0
YOL081W,0,0,0,0
YNL201C,0.035377774,0.109090909,0.001038664,0
YJL187C,0,0,0,0
YDR438W,0,0,0,0
YFL042C,0.063848272,0.333333333,0.001128249,0
YLR417W,0,0,0,0
YJR072C,0.018281343,0.166666667,0.000647434,0
YBR027C,0,0,0,0
YER066W,0,0,0,0
YDL066W,0,0,0,0
YOR142W-A,0.011498926,0.047619048,0.000714082,0.025
YOR319W,0,0,0,0
YNL081C,0,0,0,0
YOR239W,0,0,0,0
YPL126W,0.009532329,1,0,0
YDR379W,0,0,0,0
YDR531W,0,0,0,0
YER106W,0.653321392,0.15331992,0.105039136,0
YCL016C,0,0,0,0
YPL204W,0,0,0,0
YNL095C,0,0,0,0
YIR034C,0,0,0,0
YDR487C,0,0,0,0
YGR189C,0,0,0,0
YLL054C,0,0,0,0
YNL196C,0,0,0,0
YDR412W,0,0,0,0
YLR066W,0,0,0,0
YPL138C,0,0,0,0
