Proteins,ECC,CC,GO,SubCell
YKL088W,0.008539679,0.021848739,0.009353085,0
YDL239C,0,0,0,0
YPR148C,0.016897663,0.4,0.002166429,0
YOR254C,0.026020282,0.19047619,0.001569919,0
YLR319C,0,0,0,0
YOR226C,0.021803437,0,0,0
YBR274W,0,0,0,0
YBL086C,0,0,0,0
YBR131W,0,0,0,0
YFL047W,0,0,0,0
YKL076C,0,0,0,0
YLR008C,0,0,0,0
YOR049C,0.314959099,0.909243697,0.29255698,0
YBL074C,0,0,0,0
YGR236C,0.002322831,0.066666667,0,0
YAR002W,0.080153009,0.641666667,0.0084283,0
YJR113C,0.011814854,0.285714286,0.018518519,0
YAL034C,0,0,0,0
YEL008W,0.068953368,1,0.004303181,0
YNL052W,0,0,0,0
YOR245C,0.04490376,0.857142857,0.007005495,0
YBL035C,0.005087469,1,0.000771605,0
YGL192W,0.012116208,0.5,0.003899573,0
YML043C,0,0,0,0
YMR302C,0.068856156,0.516483516,0.016559829,0.006530612
YJR093C,0,0,0,0
YER039C,0.008317607,0.2,0.002018044,0
YOR046C,0.001854806,0.066666667,0.001221001,0
YLR035C,0,0,0,0
YLR379W,0.99061323,1,0.006790123,0
YDR471W,0,0,0,0
YBR240C,0.679959556,1,0.019347499,0
YBR189W,0.005723402,0.166666667,0.000569801,0
YKR066C,0,0,0,0
YJR132W,0,0,0,0
YLR253W,0.010767102,0.6,0.004718661,0
YGL223C,0,0,0,0
YOL099C,0,0,0,0
YLR092W,0.550094599,0.576234568,0.282901326,0
YKL014C,0.636993107,0.843169399,0.114850427,0
YBL072C,0,0,0,0
YJL200C,0,0,0,0
YJL185C,0,0,0,0
YER062C,0.001201208,0.333333333,0.000730057,0
YBR080C,0,0,0,0
YDR263C,0.975726954,0.952122855,0.006790123,0
YGL030W,0.006318959,0.095238095,0.001522166,0
YBL078C,0,0,0,0
YCR063W,0,0,0,0
YKL177W,0,0,0,0
YKR001C,0,0,0,0
YDL216C,0.020958049,0.333333333,0,0
YJR094C,0.021249174,0.035714286,0.00081824,0
YDR381W,0,0,0,0
YGL125W,0.015262406,0,0,0
YBL034C,0.012718671,0,0,0
YPL254W,0,0,0,0
YOL163W,0,0,0,0
YBR020W,0,0,0,0
YKL077W,0.049602818,0.444444444,0.0084283,0
YLR166C,0.010954846,0.052287582,0.007246611,0
YAL041W,0.232966657,0.870967742,0.072012645,0
YGR006W,0,0,0,0
YMR110C,0,0,0,0
YDR236C,0,0,0,0
YNR031C,0,0,0,0
YFL045C,0,0,0,0
YLR054C,0,0,0,0
YLR428C,0,0,0,0
YML129C,0,0,0,0
YMR123W,0,0,0,0
YDL129W,0,0,0,0
YLR393W,0,0,0,0
YEL062W,0.006048243,0.039215686,0.002199498,0
YOL082W,0,0,0,0
YPR169W,0.015262406,0,0,0
YGR280C,0,0,0,0
YGR201C,0.059777755,0.75,0.002522555,0.000362812
YML019W,0.00605651,0.333333333,0.00102598,0
YBR218C,0,0,0,0
YJR069C,0,0,0,0
YGL205W,0.483148072,0.832425892,0.372394349,0
YLL034C,0,0,0,0
YML008C,0,0,0,0
YJL087C,0,0,0,0
YPL032C,0.037410922,0.274509804,0.016536966,0
YGL049C,0.006631879,0.666666667,0.00154321,0
YHR160C,0.019078007,0,0.001513533,0
YPL051W,0,0,0,0
YIL024C,0,0,0,0
YDR219C,0.00173517,0.142857143,0.00379867,0
YGR184C,0.001870612,0.5,0.001424501,0
YDL123W,0,0,0,0
YGL138C,0.001885617,0.047619048,0,0
YER047C,0,0,0,0
YNL235C,0,0,0,0
YPL053C,0,0,0,0
YHL026C,0,0,0,0
YJL159W,0.385786772,0.779487179,0.094907407,0
YMR193W,0,0,0,0
YOR147W,0,0,0,0
YEL038W,0.110431881,1,0.00598121,0
YNL172W,0,0,0,0
YBL031W,0.015262406,0,0.000534188,0
YDR200C,0,0,0,0
YJL175W,0,0,0,0
YFL010C,0,0,0,0
YNL164C,0,0,0,0
YJR105W,0,0,0,0
YLR241W,0.00242811,1,0.000898793,0
YOR120W,0,0,0,0
YKL056C,0.005087469,0.166666667,0.000712251,0
YGR143W,0,0,0,0
YOR088W,0.11013687,0.286987522,0.045646897,0
YGL112C,0.017247044,0.166666667,0.001741057,0
YGL037C,0.012940376,0.102564103,0.005467547,0
YHL007C,0.01483845,0.5,0.002849003,0
YJR075W,0,0,0,0
YBR090C,0,0,0,0
YDR286C,0,0,0,0
YJL114W,0.019406726,0.333333333,0.005698006,0
YBR264C,0,0,0,0
YOR318C,0,0,0,0
YLR201C,0,0,0,0
YHR189W,0,0,0,0
YDL221W,0,0,0,0
YGL202W,0,0,0,0
YLR114C,0,0,0,0
YMR232W,0,0,0,0
YPR079W,0.039341429,0.227941176,0.005699751,0
YBR010W,0.004663513,0.333333333,0,0
YIR022W,0.005148034,0.333333333,0.001787019,0
YER092W,0.313355627,0.602020202,0.167693495,0
YML046W,0,0,0,0
YPL050C,0,0,0,0
YDL015C,0,0,0,0
YAL026C,0,0,0,0
YPR126C,0.003213138,0.333333333,0.000716208,0
YDR009W,0,0,0,0
YMR209C,0.003391646,0.019047619,0.001780627,0
YHR005C,0,0,0,0
YER119C,0,0,0,0
YHL045W,0,0,0,0
YOL106W,0,0,0,0
YBL020W,0.371308911,0.79943101,0.063746439,0
YBR122C,0,0,0,0
YBR099C,0,0,0,0
YBL075C,0,0,0,0
YPL120W,0,0,0,0
YDL235C,0.008479114,0,0,0
YHR082C,0,0,0,0
YNL144C,0,0,0,0
YNL233W,0,0,0,0
YAR064W,0.0261421,0.083333333,0.004807692,0.003265306
YIL128W,0,0,0,0
YOR314W,0.485234268,0.577625571,0.368233618,0.132789116
YDL060W,0,0,0,0
YDL233W,0,0,0,0
YIL039W,0.99061323,1,0.006790123,0
YGL031C,0.054130343,0.803030303,0.027176604,0
YGR063C,0.166308506,0.81512605,0.126301553,0
YKL009W,0.004151347,0.142857143,0.001994302,0
YER162C,0.001461462,0.333333333,0,0
YHR123W,0,0,0,0
YGL169W,0.011681823,0.142857143,0.00198387,0.000408163
YDR356W,0,0,0,0
YJL047C,0.99061323,1,0.006790123,0
YDL136W,0.390609805,0.753774681,0.160768552,0.144807256
YER012W,0,0,0,0
YOL028C,0,0,0,0
YNL328C,0,0,0,0
YDR165W,0,0,0,0
YCR021C,0,0,0,0
YJL146W,0,0,0,0
YOR384W,0,0,0,0
YCR106W,0,0,0,0
YOL109W,0.251732018,0.815384615,0.079435651,0
YDL148C,0,0,0,0
YGR014W,0.092338929,0.651515152,0.032763533,0.003628118
YDR460W,0.130548076,0.857142857,0.022050095,0
YIR021W,0.005087469,0.1,0.001068376,0
YCL055W,0.007950605,0.015503876,0.000752951,0
YGL181W,0,0,0,0
YDL022W,0.090355353,0.301587302,0.044248575,0.011247166
YBR198C,0,0,0,0
YIL032C,0.192819438,0.723320158,0.018719925,0
YLL004W,0.008933352,0.333333333,0.000445157,0
YBR288C,0.99061323,1,0.006790123,0
YGL103W,0,0,0,0
YDL085W,0,0,0,0
YFL002WB,0.001241034,0.018181818,0.001187085,0
YGL229C,0,0,0,0
YDR435C,0,0,0,0
YHR201C,0.016958228,0,0.001424501,0.000362812
YNL023C,0,0,0,0
YOR338W,0,0,0,0
YDR532C,0.082667261,0.857142857,0.010208927,0
YHR075C,0.019027609,0.2,0.000890313,0
YNL331C,0.008812433,0.058823529,0.000929318,0
YDR176W,0,0,0,0
YDL093W,0.496303048,0.41774055,0.423066324,0.909931973
YPL093W,0.032056833,0.392857143,0.003240741,0
YAL003W,0,0,0,0
YNR049C,0,0,0,0
YER078C,0,0,0,0
YBR180W,0,0,0,0
YER007C,0,0,0,0
YHR168W,0.535402879,0.750992063,0.311804708,0.827301587
YHR197W,0,0,0,0
YJR131W,0,0,0,0
YNL145W,0,0,0,0
YBL067C,0,0,0,0
YGR124W,0.026036152,0.083333333,0.008618234,0
YMR055C,0,0,0,0
YMR243C,0.000243675,1,0.000717197,0
YOR074C,0,0,0,0
YPL146C,0,0,0,0
YDL214C,0,0,0,0
YLL030C,0.012746563,0.166666667,0.002594628,0.004081633
YDR016C,0,0,0,0
YDL173W,0.027672673,0.029411765,0.005163252,0
YHR030C,0,0,0,0
YPR059C,0,0,0,0
YPL236C,0.04432831,0.153846154,0.003576092,0.009070295
YBR088C,0.03234078,0.155555556,0.009166759,0
YJL157C,0,0,0,0
YPL190C,0,0,0,0
YBL095W,0,0,0,0
YLR311C,0,0,0,0
YDL135C,0,0,0,0
YDR445C,0.04153986,1,0.006766382,0
YIL062C,0.302909057,0.823863636,0.017865622,0
YDL202W,0.015262406,0,0,0
YOR155C,0.008479114,0,0.001628002,0
YOL126C,0.480632407,0.68852459,0.320940171,0
YDR324C,0.001338808,0.005847953,0.000522317,0
YDR099W,0,0,0,0
YGR209C,0.055781,0.672727273,0.014874169,0
YPR107C,0,0,0,0
YDR373W,0,0,0,0
YOL104C,0.99061323,1,0.006790123,0
YDL191W,0,0,0,0
YAL062W,0,0,0,0
YER084W,0,0,0,0
YPL224C,0,0,0,0
YIL020C,0,0,0,0
YMR214W,0,0,0,0
YDR457W,0,0,0,0
YHL008C,0,0,0,0
YNR030W,0.000545086,0.066666667,0.003739316,0
YCR082W,0.99061323,1,0.006790123,0
YGL076C,0,0,0,0
YGR282C,0.00688928,0.133333333,0,0
YNL229C,0.028309184,0.711111111,0.0059651,0
YDR045C,0.003883419,0.071428571,0,0
YNL216W,0,0,0,0
YML089C,0.009070802,0.266666667,0.005074786,0.000362812
YOR194C,0.012718671,0,0.001602564,0
YLR016C,0.012718671,0,0,0
YDR092W,0.012718671,0,0.001068376,0
YNL159C,0,0,0,0
YER188W,0.08653671,0.654411765,0.046029202,0
YPL011C,0.003406469,0.2,0.002908357,0
YOR185C,0.003452211,0.1,0,0
YBL103C,0.004239557,0.066666667,0,0
YLR378C,0,0,0,0
YPR048W,0,0,0,0
YBR299W,0,0,0,0
YOR040W,0,0,0,0
YLR151C,0,0,0,0
YIL092W,0,0,0,0
YLR285W,0,0,0,0
YDL094C,0.018458346,0.1,0,0
YGR267C,0,0,0,0
YAR071W,0,0,0,0
YLR136C,0,0,0,0
YBR038W,0,0,0,0
YIR037W,0,0,0,0
YFL041W,0,0,0,0
YJL078C,0,0,0,0
YNL134C,0,0,0,0
YMR315W,0,0,0,0
YMR258C,0,0,0,0
YER093C,0.027313853,0.551470588,0.019820779,0
YDR091C,0,0,0,0
YBR211C,0,0,0,0
YNL289W,0,0,0,0
YOL064C,0,0,0,0
YDR415C,0.379331392,0.848348348,0.04793843,0
YDR322W,0,0,0,0
YLR389C,0,0,0,0
YBR237W,0,0,0,0
YMR250W,0,0,0,0
YGR003W,0,0,0,0
YLR218C,0.99061323,1,0.006790123,0
YKL006W,0,0,0,0
YOR079C,0.025413583,0.269230769,0.032407407,0
YJL041W,0.009357308,0.666666667,0.001243357,0
YMR231W,0,0,0,0
YLR257W,0.379321949,0.848348348,0.067426401,0
YGR220C,0,0,0,0
YGR229C,0.004663513,1,0,0
YPL101W,0.007682591,0.083333333,0.00098528,0
YLR134W,0,0,0,0
YDR380W,0,0,0,0
YLL042C,0,0,0,0
YML034W,0,0,0,0
YIL157C,0,0,0,0
YLL023C,0.005087469,0.1,0.000771605,0
YBR057C,0.004340878,0.005541347,0.009122321,0.001088435
YGL127C,0,0,0,0
YAR031W,0,0,0,0
YMR132C,0,0,0,0
YCR045C,0.026233247,0.333333333,0.008012821,0.006530612
YKL042W,0,0,0,0
YLR174W,0,0,0,0
YOR146W,0,0,0,0
YNR013C,0.00522374,0.095238095,0.001353276,0
YMR303C,0.118811383,0.283333333,0.061714687,0
YIL035C,0,0,0,0
YJL082W,0,0,0,0
YJL084C,0,0,0,0
YHRS03C,0,0,0,0
YEL063C,0,0,0,0
YLL047W,0.045688273,0.346153846,0.008320897,0
YJL176C,0.025437343,0.2,0.004597409,0
YER020W,0,0,0,0
YBL047C,0.001133582,0.03030303,0.00112773,0
YDR110W,0.023317564,0.022222222,0,0
YNL154C,0,0,0,0
YAL045C,0,0,0,0
YNL140C,0,0,0,0
YLR343W,0.035777876,0.088235294,0.000712251,0
YJL020C,0,0,0,0
YKL055C,0.049526961,0.763636364,0.007659629,0.00952381
YOR001W,0,0,0,0
YOL146W,0,0,0,0
YPR084W,0.304715686,0.877016129,0.021041073,0
YCR003W,0,0,0,0
YIR014W,0,0,0,0
YOL015W,0.066003118,0.326797386,0.023311796,0
YNR052C,0.015262406,0,0.000854701,0
YDR217C,0,0,0,0
YDL247W,0,0,0,0
YLR413W,0,0,0,0
YPR158WB,0.005652743,1,0.000724122,0
YJR135WA,0.00980237,0.5,0.00071861,0
YGR129W,0.001854806,0.1,0.000792379,0
YNR032W,0.004592854,0.166666667,0.000866572,0
YPL203W,0,0,0,0
YOR112W,0.365554472,0.705426357,0.109169631,0
YFR004W,0.004398541,1,0.000356125,0
YDR049W,0.006370141,0.266666667,0,0
YFL017WA,0.060175138,0.213235294,0.016243941,0
YML032C,0,0,0,0
YHL048W,0,0,0,0
YBR012C,0.190247939,0.46969697,0.054309117,0
YOR158W,0.99061323,1,0.006790123,0
YJR094WA,0,0,0,0
YPL251W,0,0,0,0
YHR009C,0.167735332,0.566666667,0.015626568,0
YGL201C,0,0,0,0
YOL059W,0,0,0,0
YGR293C,0.008479114,0,0,0
YIR032C,0,0,0,0
YLL057C,0,0,0,0
YGL119W,0,0,0,0
YBR229C,0,0,0,0
YFR014C,0.015262406,0,0.001345362,0
YKL190W,0,0,0,0
YIR024C,0,0,0,0
YNL152W,0,0,0,0
YGL028C,0.039476138,0.764705882,0.019609788,0
YKR024C,0,0,0,0
YIL057C,0,0,0,0
YNL045W,0,0,0,0
YDR250C,0,0,0,0
YGL132W,0,0,0,0
YOR347C,0,0,0,0
YGR071C,0,0,0,0
YNL255C,0,0,0,0
YMR017W,0.017527492,0.166666667,0.01264245,0
YDR321W,0,0,0,0
YJR003C,0,0,0,0
YMR063W,0.008479114,0,0,0
YBR082C,0,0,0,0
YLR072W,0,0,0,0
YLR042C,0.99061323,1,0.006790123,0
YBR191W,0.003709612,0.333333333,0.001124339,0
YNL223W,0,0,0,0
YDR154C,0,0,0,0
YHR198C,0.019960247,0.25,0.00236569,0
YJR109C,0,0,0,0
YDL218W,0,0,0,0
YLR095C,0.084137173,0.338235294,0.017663818,0
YHR166C,0,0,0,0
YER168C,0.068953368,1,0.003038936,0
YMR256C,0.165014564,0.612318841,0.026353276,0.001814059
YDR175C,0,0,0,0
YBR249C,0.00481406,0.038095238,0.00235933,0
YCR030C,0.028696765,0.4,0.003525641,0
YDL246C,0,0,0,0
YER045C,0.171126665,0.72826087,0.057929725,0.023945578
YOR340C,0,0,0,0
YGR283C,0.022431111,1,0.004807692,0
YDR050C,0.00857315,0.054945055,0.002516619,0
YOR136W,0,0,0,0
YGL050W,0.665775258,0.931639443,0.019347499,0
YOR096W,0,0,0,0
YLR058C,0.025437343,1,0,0
YJR027W,0,0,0,0
YML125C,0,0,0,0
YMR204C,0,0,0,0
YGR021W,0,0,0,0
YGR069W,0,0,0,0
YGL113W,0.00479184,0.083333333,0.002562608,0
YOR127W,0.016012259,0.333333333,0.018162393,0
YBL049W,0,0,0,0
YGR289C,0.509496303,0.669463869,0.302000237,0
YPR137W,0,0,0,0
YBR056W,0,0,0,0
YLR287C,0,0,0,0
YDR040C,0,0,0,0
YKL043W,0.076600669,0.666666667,0.003129887,0
YCR092C,0.310890161,0.739541161,0.102078105,0
YKL012W,0.310450017,0.494535519,0.24870099,0.410702948
YMR309C,0,0,0,0
YPR073C,0.390866485,0.768292683,0.050164213,0
YMR024W,0,0,0,0
YPL133C,0.281991151,0.473684211,0.131781958,0
YOL021C,0.010767102,0.133333333,0.005698006,0
YNL041C,0,0,0,0
YJR051W,0.07843398,0.901098901,0.014512108,0.014512472
YJL011C,0.010038532,0.285714286,0.002893519,0
YBR279W,0.99061323,1,0.006790123,0
YPL198W,0.074284132,0.742424242,0.018019943,0
YDR301W,0,0,0,0
YDR456W,0.388384793,0.763414634,0.096153846,0.038095238
YKR006C,0.012718671,0,0.001424501,0
YDR260C,0,0,0,0
YER137C,0,0,0,0
YFL002WA,0,0,0,0
YGR080W,0.386194976,0.830725462,0.054872982,0
YOR150W,0,0,0,0
YOL103WB,0,0,0,0
YPL004C,0,0,0,0
YPL025C,0,0,0,0
YIL040W,0.077733996,0.337121212,0.039836951,0
YNL030W,0.365992503,0.662626263,0.154149708,0
YOR117W,0,0,0,0
YBL080C,0,0,0,0
YCR100C,0.451306923,0.816883117,0.226571698,0
YFR001W,0.063055211,0.27,0.033971815,0
YGL019W,0.255621484,0.407239819,0.213022317,0.049705215
YJL203W,0,0,0,0
YOR153W,0.011059714,0.039525692,0.005112133,0
YBR160W,0.045130769,0.05817028,0.052396215,0.006530612
YGL070C,0.017488173,0.238095238,0.001516077,0
YJL053W,0,0,0,0
YDL026W,0.012718671,0,0.002967711,0
YPR017C,0,0,0,0
YOR003W,0.001043482,0.005847953,0.000178063,0
YIL034C,0,0,0,0
YBR255W,0,0,0,0
YCR022C,0,0,0,0
YBR008C,0,0,0,0
YFL015C,0,0,0,0
YHR212C,0,0,0,0
YAL038W,0,0,0,0
YNR074C,0.049591206,0.611111111,0.010594729,0.004761905
YML012W,0.145766344,0.318488529,0.040105651,0
YPR110C,0,0,0,0
YJR087W,0,0,0,0
YBR103W,0.008479114,0,0,0
YFR024CA,0,0,0,0
YAR060C,0,0,0,0
YDL224C,0.009070802,0.4,0.005876068,0.000362812
YKL058W,0.367926401,0.770612245,0.174988129,0
YHR148W,0.192819438,0.723320158,0.044638232,0.018503401
YBR060C,0,0,0,0
YKR070W,0,0,0,0
YER140W,0,0,0,0
YOR378W,0,0,0,0
YIR010W,0,0,0,0
YBR296C,0.016958228,0,0,0
YLR006C,0.008479114,0,0,0
YHR186C,0.001430851,1,0.000797858,0
YDR283C,0.431441944,0.8546471,0.237345962,0.668752834
YFL002C,0,0,0,0
YDR421W,0.010386915,0.333333333,0.001068376,0
YER099C,0.040317283,0.688888889,0.0084195,0
YDR211W,0.089168663,0.580882353,0.027344505,0.038911565
YMR146C,0,0,0,0
YMR234W,0,0,0,0
YMR058W,0,0,0,0
YOR221C,0,0,0,0
YCR099C,0.008176289,1,0,0
YBR068C,0,0,0,0
YLL051C,0,0,0,0
YOR007C,0,0,0,0
YBL109W,0,0,0,0
YNL011C,0,0,0,0
YKR005C,0,0,0,0
YHR137W,0,0,0,0
YLR385C,0,0,0,0
YOL136C,0,0,0,0
YNL226W,0,0,0,0
YGL139W,0,0,0,0
YIL049W,0,0,0,0
YMR118C,0.516367352,0.764464926,0.361235755,0
YBR267W,0,0,0,0
YDL012C,0.006359336,0.333333333,0,0
YER087CA,0,0,0,0
YMR215W,0,0,0,0
YJL036W,0.017246316,0.104761905,0.003879223,0
YMR205C,0,0,0,0
YPR121W,0,0,0,0
YHR034C,0,0,0,0
YCL023C,0,0,0,0
YIL042C,0,0,0,0
YPR099C,0.000598609,0.166666667,0,0
YBL022C,0.079633014,1,0.00360514,0
YGR030C,0,0,0,0
YOR204W,0,0,0,0
YGR206W,0,0,0,0
YER043C,0,0,0,0
YLR457C,0.003861155,0.2,0.002730294,0
YLR284C,0.001400897,1,0.026353276,0
YKR077W,0.008479114,0,0.000569801,0
YLR109W,0,0,0,0
YOL156W,0,0,0,0
YKL038W,0.489807541,0.50255947,0.224442162,0
YPL217C,0,0,0,0
YGL259W,0,0,0,0
YIR012W,0,0,0,0
YGR177C,0,0,0,0
YGR077C,0.021893762,0.2,0.006054131,0
YEL046C,0,0,0,0
YBR149W,0,0,0,0
YLR283W,0.551611228,0.529804865,0.337418253,0.754013605
YMR290C,0.072640957,1,0.005525031,0
YGR183C,0,0,0,0
YGR211W,0,0,0,0
YPL056C,0.015262406,0,0.000712251,0
YNL260C,0,0,0,0
YOR171C,0,0,0,0
YMR057C,0,0,0,0
YNL009W,0,0,0,0
YJL088W,0.008479114,0,0.001566952,0
YBR223C,0,0,0,0
YBR266C,0.13206771,0.60130719,0.017086386,0
YJR121W,0,0,0,0
YFL034W,0.005917715,0.133333333,0.002279202,0
YLR394W,0.127965747,0.698529412,0.024499151,0
YOR270C,0.015362816,0.155555556,0.004372428,0
YER178W,0.0323748,0.138888889,0.006244065,0
YLR027C,0,0,0,0
YDL168W,0,0,0,0
YLR443W,0,0,0,0
YOL111C,0.003447862,0.4,0.003191562,0
YGR278W,0.679959556,1,0.019347499,0
YGL123W,0,0,0,0
YIL134W,0,0,0,0
YNL208W,0,0,0,0
YOR068C,0,0,0,0
YPL283C,0.07140442,0.777777778,0.010446344,0
YOR065W,0.008479114,0,0.000712251,0
YPL150W,0,0,0,0
YJL067W,0,0,0,0
YDR512C,0,0,0,0
YBL089W,0,0,0,0
YAL015C,0,0,0,0
YFL023W,0,0,0,0
YDR371W,0.004922904,0.015015015,0.008483415,0.000725624
YJL124C,0.015186707,0.093567251,0.005193006,0
YER165W,0.10400407,0.636781609,0.04431726,0
YMR128W,0,0,0,0
YBL107C,0.006657908,0.428571429,0.000792379,0
YNL112W,0,0,0,0
YJL134W,0,0,0,0
YPL009C,0,0,0,0
YKL222C,0,0,0,0
YOR289W,0.003475451,0.666666667,0.001276116,0
YKL193C,0,0,0,0
YPR065W,0.021432784,0.8,0.00956451,0
YOR144C,0,0,0,0
YJL131C,0,0,0,0
YOR032C,0,0,0,0
YGR284C,0,0,0,0
YLR420W,0,0,0,0
YNL327W,0,0,0,0
YBR208C,0,0,0,0
YML018C,0,0,0,0
YCR016W,0,0,0,0
YLR001C,0.038131412,0.294871795,0.00863604,0.000181406
YMR197C,0.031066459,0.096866097,0.004873032,0
YBR009C,0,0,0,0
YGL036W,0,0,0,0
YDR184C,0.984410915,0.975308642,0.006790123,0
YGR034W,0,0,0,0
YJR020W,0.01816953,0,0,0
YIL074C,0,0,0,0
YPL156C,0,0,0,0
YNL217W,0,0,0,0
YOR363C,0,0,0,0
YDR326C,0.07983529,0.813852814,0.026931273,0
YKL099C,0,0,0,0
YER058W,0,0,0,0
YLR099C,0,0,0,0
YLR181C,0.05341842,0.583333333,0.002492877,0
YDR212W,0.302053506,0.873754153,0.253561254,0
YDR299W,0.020609116,0.266666667,0.004922161,0
YKR014C,0.027102883,0.026143791,0.00186281,0
YPR165W,0,0,0,0
YDL076C,0,0,0,0
YNL326C,0,0,0,0
YDR233C,0,0,0,0
YMR278W,0.0593538,0.424242424,0.008155271,0.000362812
YNL070W,0.219157411,0.653439153,0.035790598,0
YBR146W,0,0,0,0
YNL091W,0,0,0,0
YNL204C,0.018382426,0.476190476,0.008048433,0
YNL166C,0,0,0,0
YHR033W,0,0,0,0
YEL016C,0.022484272,0.012820513,0,0
YPR119W,0,0,0,0
YLR243W,0.012718671,0.333333333,0.00081824,0
YLR207W,0,0,0,0
YAL066W,0.359763443,0.653535354,0.15730057,0
YMR314W,0,0,0,0
YBR157C,0,0,0,0
YDR203W,0.010174937,0.2,0.001887464,0
YJR102C,0.012718671,0,0.001839981,0
YDL164C,0,0,0,0
YLR334C,0,0,0,0
YNL279W,0.000851099,0.066666667,0.000853135,0
YMR025W,0.003475451,0.2,0.001406695,0
YBR045C,0.000289931,0.166666667,0,0
YOR329C,0,0,0,0
YJR025C,0,0,0,0
YMR014W,0,0,0,0
YDR152W,0,0,0,0
YNL219C,0,0,0,0
YOR352W,0,0,0,0
YPR188C,0,0,0,0
YNR027W,0.000593366,0.333333333,0.003605769,0
YDL005C,0,0,0,0
YGR228W,0.002982309,0.1,0.001572887,0
YJL117W,0.026535473,0.085227273,0.021377696,0.000907029
YKL068W,0,0,0,0
YEL019C,0.006136048,0.535714286,0.016915954,0
YLR221C,0,0,0,0
YBR197C,0.012718671,0,0,0
YDR171W,0,0,0,0
YBR014C,0.047292458,0.393939394,0.014219577,0.045351474
YJR042W,0.052852791,0.257309942,0.011892467,0
YDR228C,0,0,0,0
YDL041W,0,0,0,0
YOL036W,0.431349453,0.822021116,0.126821283,0
YLL011W,0.99061323,1,0.006790123,0
YNL069C,0.006985103,0.145454545,0.004504384,0
YGL207W,0,0,0,0
YBL102W,0.027128318,0.305555556,0.002552232,0
YBR102C,0.002568193,0.035714286,0,0
YOR269W,0.000927064,0.066666667,0.000267094,0
YBR260C,0,0,0,0
YDL178W,0.032178704,0.109090909,0.003105922,0
YDR103W,0.144420498,0.941520468,0.038787987,0.023945578
YNL151C,0.000635934,0.333333333,0,0
YCR073C,0,0,0,0
YOR134W,0,0,0,0
YIR026C,0.015855772,0.333333333,0.005119302,0.000362812
YNR010W,0,0,0,0
YMR180C,0,0,0,0
YBL097W,0.012718671,0,0.003383191,0
YHR025W,0,0,0,0
YOR354C,0,0,0,0
YHL022C,0,0,0,0
YLL015W,0,0,0,0
YJL160C,0,0,0,0
YMR200W,0,0,0,0
YNL051W,0.012439405,0.714285714,0.003917379,0
YNR011C,0.008479114,0,0.00042735,0
YOL128C,0.001766482,0.333333333,0.00082672,0
YKL095W,0.056477724,0.41025641,0.003494833,0
YIL109C,0,0,0,0
YPL038W,0.002342147,0.071428571,0.000420875,0
YBR112C,0,0,0,0
YDR095C,0,0,0,0
YCR050C,0.000593366,1,0.003596866,0
YGL151W,0,0,0,0
YGR046W,0,0,0,0
YPL060W,0,0,0,0
YIL028W,0,0,0,0
YNR025C,0.002112736,1,0,0
YOR333C,0,0,0,0
YLR012C,0,0,0,0
YLR313C,0,0,0,0
YMR002W,0,0,0,0
YOL093W,0,0,0,0
YMR219W,0,0,0,0
YEL047C,0,0,0,0
YDR431W,0,0,0,0
YLR398C,0,0,0,0
YJR015W,0,0,0,0
YNR018W,0.134069408,0.885714286,0.028015195,0
YDR298C,0,0,0,0
YLR204W,0.00120426,0.095238095,0.00079139,0
YKL101W,0,0,0,0
YHR004C,0,0,0,0
YKL024C,0.025442963,0.266666667,0.003525641,0
YKL152C,0,0,0,0
YKL183W,0,0,0,0
YIL158W,0,0,0,0
YML070W,0,0,0,0
YOR282W,0,0,0,0
YLR157CA,0,0,0,0
YDR077W,0,0,0,0
YHR022C,0,0,0,0
YER120W,0,0,0,0
YDR305C,0.149071659,1,0.015482126,0
YDR322CA,0.038001989,0.25,0.003900266,0.002176871
YNL330C,0.021198606,0.035714286,0,0
YJR083C,0.001934719,1,0.00072073,0
YFL012W,0,0,0,0
YNR075W,0,0,0,0
YKR050W,0,0,0,0
YNR005C,0.123578273,0.701612903,0.049917877,0
YBR247C,0,0,0,0
YMR207C,0,0,0,0
YOL095C,0,0,0,0
YIR027C,0,0,0,0
YOL075C,0,0,0,0
YBR028C,0,0,0,0
YBR212W,0.028641357,0.109090909,0.00475197,0
YGL122C,0,0,0,0
YER152C,0,0,0,0
YBL019W,0,0,0,0
YDR523C,0,0,0,0
YER079W,0.09834364,0.541538462,0.04814617,0.0061678
YMR125W,0.01464894,0.733333333,0.017924976,0
YDR202C,0.003213138,0.1,0.007834758,0
YGL026C,0.0270726,0.6,0.00168566,0.000725624
YKR068C,0,0,0,0
YJL178C,0,0,0,0
YER052C,0,0,0,0
YOL045W,0,0,0,0
YGL098W,0,0,0,0
YLR220W,0.013068531,0.244444444,0.00174671,0
YNL147W,0.01816953,0,0.00133547,0
YLR014C,0,0,0,0
YBR161W,0.017152037,1,0.000732244,0
YCR028CA,0.554446007,0.595509893,0.095797721,0
YLR264W,0.00242811,0.047619048,0.000890313,0
YGL245W,0,0,0,0
YER001W,0.033451207,0.287878788,0.008020043,0.002176871
YLR314C,0,0,0,0
YHR063C,0,0,0,0
YHR136C,0.000351278,0.1,0.000712251,0
YLR056W,0.004360687,0.1,0.000890313,0
YDR078C,0,0,0,0
YER132C,0,0,0,0
YGR050C,0.607129517,0.353594771,0.48131241,0
YJL109C,0,0,0,0
